"","scientificName","countryCode","year"
"663","Ocimum basilicum L.","IN",2021
"664","Ocimum basilicum L.","LA",2021
"665","Ocimum basilicum L.","PR",2021
"666","Ocimum basilicum L.","LK",2020
"667","Ocimum basilicum L.","BR",2021
"668","Ocimum basilicum L.","TH",2020
"669","Ocimum basilicum L.","BR",2020
"670","Ocimum basilicum L.","PF",2020
"671","Ocimum basilicum L.","MX",2020
"672","Ocimum basilicum L.","ID",2020
"673","Ocimum basilicum L.","PF",2020
"674","Ocimum basilicum L.","GP",2020
"675","Ocimum basilicum L.","PH",2020
"676","Ocimum basilicum L.","TT",2019
"677","Ocimum basilicum L.","GR",2019
"678","Ocimum basilicum L.","BR",2021
"679","Ocimum basilicum L.","BR",2022
"680","Ocimum basilicum L.","MX",2022
"681","Ocimum basilicum L.","JM",2022
"682","Ocimum basilicum L.","IQ",2022
"683","Ocimum basilicum L.","FR",1995
"684","Ocimum basilicum L.","FR",1961
"685","Ocimum basilicum L.","FR",1963
"686","Ocimum basilicum L.","NG",2005
"687","Ocimum basilicum L.","SV",1986
"688","Ocimum basilicum L.","US",2021
"689","Ocimum basilicum L.","US",2021
"690","Ocimum basilicum L.","CO",2022
"691","Ocimum basilicum L.","BR",2022
"692","Ocimum basilicum L.","BR",2022
"693","Ocimum basilicum L.","IT",2021
"694","Ocimum basilicum L.","IT",2021
"695","Ocimum basilicum L.","IT",2021
"696","Ocimum basilicum L.","TH",2022
"697","Ocimum basilicum L.","RO",2022
"698","Ocimum basilicum L.","MS",2022
"699","Ocimum basilicum L.","MX",2021
"700","Ocimum basilicum L.","BR",2006
"701","Ocimum basilicum L.","BR",2006
"702","Ocimum basilicum L.","BR",2006
"703","Ocimum basilicum L.","SE",2022
"704","Ocimum basilicum L.","BR",2021
"705","Ocimum basilicum L.","BR",2018
"706","Ocimum basilicum L.","CO",2019
"707","Ocimum basilicum L.","SE",2022
"708","Ocimum basilicum L.","MX",2022
"709","Ocimum basilicum L.","AT",2018
"710","Ocimum basilicum L.","AT",2018
"711","Ocimum basilicum L.","TW",2018
"712","Ocimum basilicum L.","MY",2022
"713","Ocimum basilicum L.","MX",2022
"714","Ocimum basilicum L.","MX",2020
"715","Ocimum basilicum L.","EC",2007
"716","Ocimum basilicum L.","EC",2006
"717","Ocimum basilicum L.","EC",1991
"718","Ocimum basilicum L.","EC",2005
"719","Ocimum basilicum L.","EC",2002
"720","Ocimum basilicum L.","EC",1995
"721","Ocimum basilicum L.","ES",1982
"722","Ocimum basilicum L.","ES",1990
"723","Ocimum basilicum L.","FR",2018
"724","Ocimum basilicum L.","FR",2018
"725","Ocimum basilicum L.","RE",2016
"726","Ocimum basilicum L.","AT",2021
"727","Ocimum basilicum L.","EG",2010
"728","Ocimum basilicum L.","NG",2011
"729","Ocimum basilicum L.","NG",2012
"730","Ocimum basilicum L.","NG",2011
"731","Ocimum basilicum L.","NG",2010
"732","Ocimum basilicum L.","NG",2010
"733","Ocimum basilicum L.","NG",2010
"734","Ocimum basilicum L.","NG",2013
"735","Ocimum basilicum L.","BQ",1953
"736","Ocimum basilicum L.","CM",1977
"737","Ocimum basilicum L.","TW",2008
"738","Ocimum basilicum L.","TW",2008
"739","Ocimum basilicum L.","TW",2013
"740","Ocimum basilicum L.","TW",2008
"741","Ocimum basilicum L.","TW",2012
"742","Ocimum basilicum L.","TW",2013
"743","Ocimum basilicum L.","TW",2013
"744","Ocimum basilicum L.","TW",2008
"745","Ocimum basilicum L.","TW",2012
"746","Ocimum basilicum L.","TW",2012
"747","Ocimum basilicum L.","TW",2013
"748","Ocimum basilicum L.","TW",2008
"749","Ocimum basilicum L.","TW",2008
"750","Ocimum basilicum L.","TW",2012
"751","Ocimum basilicum L.","TW",2008
"752","Ocimum basilicum L.","TW",2013
"753","Ocimum basilicum L.","NZ",2022
"754","Ocimum basilicum L.","PF",1988
"755","Ocimum basilicum L.","UM",1999
"756","Ocimum basilicum L.","UM",1999
"757","Ocimum basilicum L.","SE",2003
"758","Ocimum basilicum L.","BR",2022
"759","Ocimum basilicum L.","GT",2019
"760","Ocimum basilicum L.","BR",2013
"761","Ocimum basilicum L.","NZ",2022
"762","Ocimum basilicum L.","GB",2009
"763","Ocimum basilicum L.","GB",2006
"764","Ocimum basilicum L.","GB",2006
"765","Ocimum basilicum L.","GB",2006
"766","Ocimum basilicum L.","GB",2006
"767","Ocimum basilicum L.","GB",2008
"768","Ocimum basilicum L.","GB",2006
"769","Ocimum basilicum L.","GB",2006
"770","Ocimum basilicum L.","GB",2006
"771","Ocimum basilicum L.","GB",2006
"772","Ocimum basilicum L.","MX",1988
"773","Ocimum basilicum L.","MX",1984
"774","Ocimum basilicum L.","MX",1981
"775","Ocimum basilicum L.","MX",1980
"776","Ocimum basilicum L.","MY",2022
"777","Ocimum basilicum L.","BR",2008
"778","Ocimum basilicum L.","BR",1986
"779","Ocimum basilicum L.","BR",2006
"780","Ocimum basilicum L.","SR",2006
"781","Ocimum basilicum L.","BR",2018
"782","Ocimum basilicum L.","FR",2017
"783","Ocimum basilicum L.","FR",1983
"784","Ocimum basilicum L.","CD",1976
"785","Ocimum basilicum L.","CD",1976
"786","Ocimum basilicum L.","CD",1976
"787","Ocimum basilicum L.","TD",1985
"788","Ocimum basilicum L.","CD",1976
"789","Ocimum basilicum L.","CD",1976
"790","Ocimum basilicum L.","TD",1984
"791","Ocimum basilicum L.","CD",1976
"792","Ocimum basilicum L.","CD",1975
"793","Ocimum basilicum L.","CD",1980
"794","Ocimum basilicum L.","TD",1985
"795","Ocimum basilicum L.","CD",1980
"796","Ocimum basilicum L.","AU",1997
"797","Ocimum basilicum L.","AU",1997
"798","Ocimum basilicum L.","AU",1997
"799","Ocimum basilicum L.","AU",1987
"800","Ocimum basilicum L.","AU",1943
"801","Ocimum basilicum L.","AU",1997
"802","Ocimum basilicum L.","AU",1987
"803","Ocimum basilicum L.","TZ",1998
"804","Ocimum basilicum L.","TZ",1971
"805","Ocimum basilicum L.","TZ",1953
"806","Ocimum basilicum L.","TZ",1971
"807","Ocimum basilicum L.","TZ",1971
"808","Ocimum basilicum L.","MX",2021
"809","Ocimum basilicum L.","MX",2021
"810","Ocimum basilicum L.","IN",2021
"811","Ocimum basilicum L.","MX",2021
"812","Ocimum basilicum L.","EG",2022
"813","Ocimum basilicum L.","TH",2022
"814","Ocimum basilicum L.","MX",2021
"815","Ocimum basilicum L.","MZ",2021
"816","Ocimum basilicum L.","BY",2021
"817","Ocimum basilicum L.","SE",2021
"818","Ocimum basilicum L.","SE",2021
"819","Ocimum basilicum L.","SE",2021
"820","Ocimum basilicum L.","SE",2021
"821","Ocimum basilicum L.","SE",2021
"822","Ocimum basilicum L.","SE",2005
"823","Ocimum basilicum L.","SE",2005
"824","Ocimum basilicum L.","BR",2021
"825","Ocimum basilicum L.","HK",2021
"826","Ocimum basilicum L.","HK",2021
"827","Ocimum basilicum L.","BR",2016
"828","Ocimum basilicum L.","BR",2021
"829","Ocimum basilicum L.","IN",2021
"830","Ocimum basilicum L.","BR",2017
"831","Ocimum basilicum L.","BR",2014
"832","Ocimum basilicum L.","BR",2018
"833","Ocimum basilicum L.","BR",2014
"834","Ocimum basilicum L.","GR",2020
"835","Ocimum basilicum L.","DE",2021
"836","Ocimum basilicum L.","IN",2021
"837","Ocimum basilicum L.","TH",2021
"838","Ocimum basilicum L.","MX",2021
"839","Ocimum basilicum L.","MX",2021
"840","Ocimum basilicum L.","BR",2019
"841","Ocimum basilicum L.","BR",2019
"842","Ocimum basilicum L.","NO",2021
"843","Ocimum basilicum L.","NI",2009
"844","Ocimum basilicum L.","BE",2021
"845","Ocimum basilicum L.","RU",2018
"846","Ocimum basilicum L.","EG",2010
"847","Ocimum basilicum L.","EG",2010
"848","Ocimum basilicum L.","IN",2012
"849","Ocimum basilicum L.","PK",2013
"850","Ocimum basilicum L.","PK",2013
"851","Ocimum basilicum L.","PK",2013
"852","Ocimum basilicum L.","PK",2013
"853","Ocimum basilicum L.","EG",2010
"854","Ocimum basilicum L.","IT",2019
"855","Ocimum basilicum L.","BR",2020
"856","Ocimum basilicum L.","BR",2020
"857","Ocimum basilicum L.","BR",1999
"858","Ocimum basilicum L.","BR",2019
"859","Ocimum basilicum L.","US",1925
"860","Ocimum basilicum L.","US",1925
"861","Ocimum basilicum L.","NA",2021
"862","Ocimum basilicum L.","NO",2021
"863","Ocimum basilicum L.","IN",2021
"864","Ocimum basilicum L.","MX",2021
"865","Ocimum minimum L.","BR",2021
"866","Ocimum basilicum L.","MX",2021
"867","Ocimum basilicum L.","US",2016
"868","Ocimum basilicum L.","US",2015
"869","Ocimum basilicum L.","US",2015
"870","Ocimum basilicum L.","US",2015
"871","Ocimum basilicum L.","US",2011
"872","Ocimum basilicum L.","US",2011
"873","Ocimum basilicum L.","US",2015
"874","Ocimum basilicum L.","US",2015
"875","Ocimum basilicum L.","US",2014
"876","Ocimum basilicum L.","US",2015
"877","Ocimum basilicum L.","US",2015
"878","Ocimum basilicum L.","MX",2020
"879","Ocimum basilicum L.","MX",2021
"880","Ocimum basilicum L.","BJ",2019
"881","Ocimum basilicum L.","IT",2004
"882","Ocimum basilicum L.","IT",2004
"883","Ocimum basilicum L.","MX",2021
"884","Ocimum basilicum L.","JP",2016
"885","Ocimum basilicum L.","ES",1994
"886","Ocimum basilicum L.","ES",1994
"887","Ocimum basilicum L.","ES",1994
"888","Ocimum basilicum L.","ES",1994
"889","Ocimum basilicum L.","BJ",2018
"890","Ocimum basilicum L.","BJ",2018
"891","Ocimum basilicum L.","BJ",2018
"892","Ocimum basilicum L.","BJ",2018
"893","Ocimum basilicum L.","BJ",2018
"894","Ocimum basilicum L.","BJ",2018
"895","Ocimum basilicum L.","BJ",2018
"896","Ocimum basilicum L.","BJ",2018
"897","Ocimum basilicum L.","BJ",2018
"898","Ocimum basilicum L.","BJ",2018
"899","Ocimum basilicum L.","BJ",2018
"900","Ocimum basilicum L.","BJ",2018
"901","Ocimum basilicum L.","BJ",2018
"902","Ocimum basilicum L.","BJ",2018
"903","Ocimum basilicum L.","BJ",2018
"904","Ocimum basilicum L.","YT",2012
"905","Ocimum basilicum L.","YT",2014
"906","Ocimum basilicum L.","GP",2002
"907","Ocimum basilicum L.","YT",2014
"908","Ocimum basilicum L.","MX",2002
"909","Ocimum basilicum L.","MX",2011
"910","Ocimum basilicum L.","MX",1995
"911","Ocimum basilicum L.","MX",2002
"912","Ocimum basilicum L.","MX",2002
"913","Ocimum basilicum L.","MX",1966
"914","Ocimum basilicum L.","MX",1997
"915","Ocimum basilicum L.","MX",1996
"916","Ocimum basilicum L.","MX",1983
"917","Ocimum basilicum L.","MX",1985
"918","Ocimum basilicum L.","MX",1980
"919","Ocimum basilicum L.","MX",1984
"920","Ocimum basilicum L.","MX",1975
"921","Ocimum basilicum L.","MX",1979
"922","Ocimum basilicum L.","MX",2005
"923","Ocimum basilicum L.","MX",2011
"924","Ocimum basilicum L.","MX",2002
"925","Ocimum basilicum L.","MX",1968
"926","Ocimum basilicum L.","MX",1992
"927","Ocimum basilicum L.","MX",1988
"928","Ocimum basilicum L.","MX",1997
"929","Ocimum basilicum L.","MX",1997
"930","Ocimum basilicum L.","MX",1996
"931","Ocimum basilicum L.","MX",1997
"932","Ocimum basilicum L.","MX",1984
"933","Ocimum basilicum L.","MX",1981
"934","Ocimum basilicum L.","MX",1980
"935","Ocimum basilicum L.","MX",1993
"936","Ocimum basilicum L.","MX",1985
"937","Ocimum basilicum L.","MX",1983
"938","Ocimum basilicum L.","MX",1983
"939","Ocimum basilicum L.","MX",1985
"940","Ocimum basilicum L.","MX",2005
"941","Ocimum basilicum L.","MX",2005
"942","Ocimum basilicum L.","IN",2021
"943","Ocimum basilicum L.","KW",2020
"944","Ocimum basilicum L.","KW",2020
"945","Ocimum basilicum L.","IE",2019
"946","Ocimum basilicum L.","IN",2021
"947","Ocimum basilicum L.","TR",2020
"948","Ocimum basilicum L.","GB",2021
"949","Ocimum basilicum L.","MX",2021
"950","Ocimum basilicum L.","GB",2021
"951","Ocimum basilicum L.","KW",2020
"952","Ocimum basilicum L.","DE",2020
"953","Ocimum basilicum L.","OM",2020
"954","Ocimum basilicum L.","AE",2020
"955","Ocimum basilicum L.","SK",2021
"956","Ocimum basilicum L.","IN",2020
"957","Ocimum basilicum L.","NL",2019
"958","Ocimum basilicum L.","AE",2021
"959","Ocimum basilicum L.","TR",2021
"960","Ocimum basilicum L.","ES",2005
"961","Ocimum basilicum L.","ES",1989
"962","Ocimum basilicum L.","CZ",2002
"963","Ocimum basilicum L.","TL",2000
"964","Ocimum basilicum L.","SV",2021
"965","Ocimum basilicum L.","NZ",2021
"966","Ocimum basilicum L.","PR",2021
"967","Ocimum basilicum L.","GB",2012
"968","Ocimum basilicum L.","US",1972
"969","Ocimum basilicum L.","US",1972
"970","Ocimum basilicum L.","US",1928
"971","Ocimum basilicum L.","US",1972
"972","Ocimum basilicum L.","US",1977
"973","Ocimum basilicum L.","US",1972
"974","Ocimum basilicum L.","MY",2021
"975","Ocimum basilicum L.","PR",2021
"976","Ocimum basilicum L.","MY",2021
"977","Ocimum basilicum L.","MX",2021
"978","Ocimum basilicum L.","TW",2018
"979","Ocimum basilicum L.","TW",2018
"980","Ocimum basilicum L.","SE",2002
"981","Ocimum basilicum L.","YT",2013
"982","Ocimum basilicum L.","YT",2013
"983","Ocimum basilicum L.","YT",2014
"984","Ocimum basilicum L.","MF",2003
"985","Ocimum basilicum L.","YT",2013
"986","Ocimum basilicum L.","YT",2012
"987","Ocimum basilicum L.","MX",2020
"988","Ocimum basilicum L.","SV",2020
"989","Ocimum basilicum L.","US",1976
"990","Ocimum basilicum L.","MX",2021
"991","Ocimum basilicum L.","MX",2021
"992","Ocimum basilicum L.","SE",2004
"993","Ocimum basilicum L.","NO",2012
"994","Ocimum basilicum var. thyrsiflorum (L.) Benth.","NO",2012
"995","Ocimum basilicum L.","NO",2007
"996","Ocimum basilicum L.","NO",2013
"997","Ocimum basilicum L.","NO",2007
"998","Ocimum basilicum L.","NO",2013
"999","Ocimum basilicum L.","NO",2012
"1000","Ocimum basilicum L.","NO",2006
"1001","Ocimum basilicum L.","NO",2012
"1002","Ocimum basilicum L.","NO",2013
"1003","Ocimum basilicum L.","NO",2006
"1004","Ocimum basilicum L.","NO",2012
"1005","Ocimum basilicum L.","NO",2012
"1006","Ocimum basilicum L.","MX",2021
"1007","Ocimum basilicum L.","MX",2021
"1008","Ocimum basilicum L.","IN",2020
"1009","Ocimum basilicum L.","IN",2020
"1010","Ocimum basilicum L.","ES",2015
"1011","Ocimum basilicum L.","ES",2004
"1012","Ocimum basilicum L.","ES",2000
"1013","Ocimum basilicum L.","MX",2021
"1014","Ocimum basilicum L.","MX",2021
"1015","Ocimum basilicum L.","MX",2021
"1016","Ocimum basilicum L.","CH",2015
"1017","Ocimum basilicum L.","US",2016
"1018","Ocimum basilicum L.","PF",2010
"1019","Ocimum basilicum L.","US",2016
"1020","Ocimum basilicum L.","US",2016
"1021","Ocimum basilicum L.","EE",1989
"1022","Ocimum basilicum L.","EE",1989
"1023","Ocimum basilicum L.","EE",1989
"1024","Ocimum basilicum L.","IN",2020
"1025","Ocimum basilicum L.","IN",2020
"1026","Ocimum basilicum L.","GR",2020
"1027","Ocimum basilicum L.","TW",2021
"1028","Ocimum basilicum L.","SE",2002
"1029","Ocimum basilicum L.","EE",1971
"1030","Ocimum basilicum L.","EE",1971
"1031","Ocimum basilicum L.","EE",1970
"1032","Ocimum basilicum L.","BR",2020
"1033","Ocimum basilicum L.","BJ",2016
"1034","Ocimum basilicum L.","BJ",2016
"1035","Ocimum basilicum L.","BJ",2008
"1036","Ocimum basilicum L.","BJ",2008
"1037","Ocimum basilicum L.","BJ",2008
"1038","Ocimum basilicum L.","BJ",2008
"1039","Ocimum basilicum L.","BJ",2008
"1040","Ocimum basilicum L.","BJ",2008
"1041","Ocimum basilicum L.","BJ",2008
"1042","Ocimum basilicum L.","BJ",2008
"1043","Ocimum basilicum L.","BJ",2008
"1044","Ocimum basilicum L.","BJ",2008
"1045","Ocimum basilicum L.","BJ",2008
"1046","Ocimum basilicum L.","BJ",2008
"1047","Ocimum basilicum L.","BJ",2008
"1048","Ocimum basilicum L.","BJ",2008
"1049","Ocimum basilicum L.","BJ",2008
"1050","Ocimum basilicum L.","BJ",2008
"1051","Ocimum basilicum L.","BJ",2013
"1052","Ocimum basilicum L.","BJ",2013
"1053","Ocimum basilicum L.","BJ",2013
"1054","Ocimum basilicum L.","BJ",2013
"1055","Ocimum basilicum L.","BJ",2013
"1056","Ocimum basilicum L.","BJ",2013
"1057","Ocimum basilicum L.","BJ",2013
"1058","Ocimum basilicum L.","BJ",2013
"1059","Ocimum basilicum L.","BJ",2013
"1060","Ocimum basilicum L.","BJ",2013
"1061","Ocimum basilicum L.","BJ",2013
"1062","Ocimum basilicum L.","BJ",2013
"1063","Ocimum basilicum L.","BJ",2013
"1064","Ocimum basilicum L.","BJ",2015
"1065","Ocimum basilicum L.","BJ",2015
"1066","Ocimum basilicum L.","BJ",2015
"1067","Ocimum basilicum L.","MX",2020
"1068","Ocimum basilicum L.","BR",2016
"1069","Ocimum basilicum L.","BR",1986
"1070","Ocimum minimum L.","BR",2003
"1071","Ocimum basilicum L.","BR",1986
"1072","Ocimum basilicum L.","BR",1986
"1073","Ocimum basilicum L.","BR",2000
"1074","Ocimum basilicum L.","BR",2000
"1075","Ocimum basilicum L.","BR",2001
"1076","Ocimum basilicum L.","BR",2001
"1077","Ocimum basilicum L.","BR",2000
"1078","Ocimum basilicum L.","BR",1992
"1079","Ocimum basilicum L.","BR",1992
"1080","Ocimum basilicum L.","BR",1996
"1081","Ocimum basilicum L.","BR",2007
"1082","Ocimum basilicum L.","BR",2015
"1083","Ocimum basilicum L.","BR",1991
"1084","Ocimum basilicum L.","BR",2003
"1085","Ocimum basilicum L.","BR",2008
"1086","Ocimum basilicum L.","BR",2013
"1087","Ocimum basilicum L.","BR",2014
"1088","Ocimum basilicum L.","BR",2014
"1089","Ocimum basilicum L.","BR",2013
"1090","Ocimum basilicum L.","BR",2008
"1091","Ocimum basilicum L.","BR",1986
"1092","Ocimum basilicum L.","BR",1987
"1093","Ocimum basilicum L.","BR",1987
"1094","Ocimum basilicum L.","BR",2010
"1095","Ocimum basilicum L.","BR",2014
"1096","Ocimum basilicum L.","BR",2014
"1097","Ocimum basilicum L.","BR",2014
"1098","Ocimum basilicum L.","BR",2014
"1099","Ocimum basilicum L.","BR",2014
"1100","Ocimum basilicum L.","BR",2014
"1101","Ocimum basilicum L.","BR",1998
"1102","Ocimum basilicum L.","BR",2011
"1103","Ocimum basilicum L.","BR",2011
"1104","Ocimum basilicum L.","BR",2006
"1105","Ocimum basilicum L.","BR",2005
"1106","Ocimum basilicum L.","BR",2012
"1107","Ocimum basilicum L.","BR",2009
"1108","Ocimum basilicum L.","BR",2016
"1109","Ocimum basilicum L.","BR",1990
"1110","Ocimum basilicum L.","BR",2010
"1111","Ocimum basilicum L.","BR",2010
"1112","Ocimum basilicum L.","BR",2010
"1113","Ocimum basilicum L.","BR",2010
"1114","Ocimum basilicum L.","BR",2010
"1115","Ocimum basilicum L.","BR",1995
"1116","Ocimum basilicum L.","BR",1995
"1117","Ocimum basilicum L.","BR",1995
"1118","Ocimum basilicum L.","BR",1995
"1119","Ocimum basilicum L.","BR",1995
"1120","Ocimum basilicum L.","TH",2018
"1121","Ocimum basilicum L.","HK",2020
"1122","Ocimum basilicum L.","MX",2020
"1123","Ocimum basilicum L.","HK",2020
"1124","Ocimum basilicum L.","CO",2014
"1125","Ocimum basilicum L.","CO",2014
"1126","Ocimum basilicum L.","ES",1980
"1127","Ocimum basilicum L.","MX",2020
"1128","Ocimum basilicum L.","BR",2020
"1129","Ocimum basilicum L.","EC",2020
"1130","Ocimum basilicum L.","IN",2020
"1131","Ocimum basilicum L.","IN",2020
"1132","Ocimum basilicum L.","PR",2020
"1133","Ocimum basilicum L.","BR",2020
"1134","Ocimum basilicum L.","IN",2020
"1135","Ocimum basilicum L.","MQ",2020
"1136","Ocimum basilicum L.","IT",1830
"1137","Ocimum basilicum L.","IT",1906
"1138","Ocimum basilicum L.","MX",2020
"1139","Ocimum basilicum L.","BE",2020
"1140","Ocimum basilicum L.","MX",2020
"1141","Ocimum basilicum L.","MX",2020
"1142","Ocimum basilicum L.","MX",2020
"1143","Ocimum basilicum L.","NI",1930
"1144","Ocimum basilicum L.","NI",1926
"1145","Ocimum basilicum L.","CH",2018
"1146","Ocimum basilicum L.","CH",1996
"1147","Ocimum basilicum L.","CH",1902
"1148","Ocimum basilicum L.","CH",2012
"1149","Ocimum basilicum L.","CH",2002
"1150","Ocimum basilicum L.","CH",1991
"1151","Ocimum basilicum L.","CH",1996
"1152","Ocimum basilicum L.","CH",1987
"1153","Ocimum basilicum L.","BE",2020
"1154","Ocimum basilicum L.","MX",2020
"1155","Ocimum basilicum L.","DE",2020
"1156","Ocimum basilicum L.","GH",2020
"1157","Ocimum basilicum L.","PK",2020
"1158","Ocimum basilicum L.","US",1990
"1159","Ocimum minimum L.","US",1922
"1160","Ocimum basilicum L.","US",1874
"1161","Ocimum basilicum L.","JM",1847
"1162","Ocimum basilicum L.","US",1889
"1163","Ocimum minimum L.","US",1968
"1164","Ocimum basilicum L.","US",1968
"1165","Ocimum basilicum L.","US",1997
"1166","Ocimum basilicum L.","US",1991
"1167","Ocimum basilicum L.","US",1992
"1168","Ocimum basilicum L.","US",1884
"1169","Ocimum basilicum L.","US",1989
"1170","Ocimum minimum L.","US",1968
"1171","Ocimum basilicum L.","SE",2020
"1172","Ocimum basilicum L.","AU",1989
"1173","Ocimum basilicum L.","AU",2008
"1174","Ocimum basilicum L.","AU",1999
"1175","Ocimum basilicum L.","AU",2004
"1176","Ocimum basilicum L.","AU",1993
"1177","Ocimum basilicum L.","AU",1996
"1178","Ocimum basilicum L.","AU",1996
"1179","Ocimum basilicum L.","CX",2000
"1180","Ocimum basilicum L.","AU",2009
"1181","Ocimum basilicum L.","NL",2019
"1182","Ocimum basilicum L.","NL",2018
"1183","Ocimum basilicum L.","NL",2019
"1184","Ocimum basilicum L.","AU",1996
"1185","Ocimum basilicum L.","AU",1996
"1186","Ocimum basilicum L.","AU",1996
"1187","Ocimum basilicum L.","CX",2000
"1188","Ocimum basilicum L.","AU",1975
"1189","Ocimum basilicum L.","AU",1993
"1190","Ocimum basilicum L.","AU",2014
"1191","Ocimum basilicum L.","AU",1993
"1192","Ocimum basilicum L.","AU",1995
"1193","Ocimum basilicum L.","AU",1996
"1194","Ocimum basilicum L.","AU",1997
"1195","Ocimum basilicum L.","AU",2008
"1196","Ocimum basilicum L.","AU",1963
"1197","Ocimum basilicum L.","AU",2008
"1198","Ocimum basilicum L.","AU",2019
"1199","Ocimum basilicum L.","CX",2000
"1200","Ocimum basilicum L.","AU",2013
"1201","Ocimum basilicum L.","AU",2006
"1202","Ocimum basilicum L.","AU",1996
"1203","Ocimum basilicum L.","PG",1980
"1204","Ocimum basilicum L.","AU",2017
"1205","Ocimum basilicum L.","AU",2006
"1206","Ocimum basilicum L.","AU",1999
"1207","Ocimum basilicum L.","ES",2019
"1208","Ocimum basilicum L.","MX",2020
"1209","Ocimum basilicum L.","CO",2005
"1210","Ocimum basilicum L.","ES",1981
"1211","Ocimum basilicum L.","ES",2004
"1212","Ocimum basilicum L.","DE",1992
"1213","Ocimum basilicum L.","MX",1984
"1214","Ocimum basilicum L.","AU",2018
"1215","Ocimum basilicum L.","BE",2020
"1216","Ocimum basilicum L.","BO",2001
"1217","Ocimum basilicum L.","PK",2020
"1218","Ocimum basilicum L.","FR",1983
"1219","Ocimum basilicum L.","BR",2019
"1220","Ocimum basilicum L.","ZA",2019
"1221","Ocimum basilicum L.","MX",2019
"1222","Ocimum basilicum L.","MX",2019
"1223","Ocimum basilicum L.","BR",2019
"1224","Ocimum basilicum L.","BR",2018
"1225","Ocimum basilicum L.","ID",2019
"1226","Ocimum basilicum L.","BR",2020
"1227","Ocimum basilicum L.","CO",2020
"1228","Ocimum basilicum L.","IN",2019
"1229","Ocimum basilicum L.","IN",2019
"1230","Ocimum basilicum L.","BR",2019
"1231","Ocimum basilicum L.","MX",2020
"1232","Ocimum basilicum L.","BR",2020
"1233","Ocimum basilicum L.","MX",2019
"1234","Ocimum basilicum L.","GP",2018
"1235","Ocimum basilicum L.","BR",2019
"1236","Ocimum basilicum L.","BR",2018
"1237","Ocimum basilicum L.","BR",2019
"1238","Ocimum basilicum L.","IN",2016
"1239","Ocimum basilicum L.","US",2018
"1240","Ocimum basilicum L.","ID",2020
"1241","Ocimum basilicum L.","BR",2020
"1242","Ocimum basilicum L.","BR",2019
"1243","Ocimum basilicum L.","IN",2019
"1244","Ocimum basilicum L.","PR",2020
"1245","Ocimum basilicum L.","US",2019
"1246","Ocimum basilicum L.","MX",2004
"1247","Ocimum basilicum L.","MX",1986
"1248","Ocimum basilicum L.","MX",2002
"1249","Ocimum basilicum L.","MX",2017
"1250","Ocimum basilicum L.","MX",1986
"1251","Ocimum basilicum L.","MX",1986
"1252","Ocimum basilicum L.","MX",1980
"1253","Ocimum basilicum L.","MX",1954
"1254","Ocimum basilicum L.","MX",1981
"1255","Ocimum basilicum L.","MX",1980
"1256","Ocimum basilicum L.","MX",1982
"1257","Ocimum basilicum L.","MX",1975
"1258","Ocimum basilicum L.","MX",1975
"1259","Ocimum basilicum L.","MX",1976
"1260","Ocimum basilicum L.","MX",1991
"1261","Ocimum basilicum L.","MX",1994
"1262","Ocimum basilicum L.","MX",1991
"1263","Ocimum basilicum L.","MX",2002
"1264","Ocimum basilicum L.","MX",2005
"1265","Ocimum basilicum L.","MX",1998
"1266","Ocimum basilicum L.","MX",1981
"1267","Ocimum basilicum L.","MX",1988
"1268","Ocimum basilicum L.","MX",1987
"1269","Ocimum basilicum L.","MX",1985
"1270","Ocimum basilicum L.","MX",1982
"1271","Ocimum basilicum L.","MX",1983
"1272","Ocimum basilicum L.","MX",1976
"1273","Ocimum basilicum L.","MX",1980
"1274","Ocimum basilicum L.","MX",1978
"1275","Ocimum basilicum L.","MX",1979
"1276","Ocimum basilicum L.","MX",1992
"1277","Ocimum basilicum L.","MX",1994
"1278","Ocimum basilicum L.","MX",1993
"1279","Ocimum basilicum L.","MX",1992
"1280","Ocimum basilicum L.","MX",2001
"1281","Ocimum basilicum L.","MX",1988
"1282","Ocimum basilicum L.","MX",1998
"1283","Ocimum basilicum L.","MX",1991
"1284","Ocimum basilicum L.","MX",1996
"1285","Ocimum basilicum L.","TR",2020
"1286","Ocimum basilicum L.","MX",2020
"1287","Ocimum basilicum L.","MX",2020
"1288","Ocimum basilicum L.","IT",2013
"1289","Ocimum basilicum L.","BR",2009
"1290","Ocimum basilicum L.","ZA",2020
"1291","Ocimum basilicum L.","ZA",2020
"1292","Ocimum basilicum L.","PA",2020
"1293","Ocimum basilicum L.","NI",2020
"1294","Ocimum basilicum L.","MX",2020
"1295","Ocimum basilicum L.","PR",2020
"1296","Ocimum basilicum L.","PR",2020
"1297","Ocimum basilicum L.","CM",1977
"1298","Ocimum basilicum L.","CM",1977
"1299","Ocimum basilicum L.","IN",2015
"1300","Ocimum basilicum L.","IN",2012
"1301","Ocimum basilicum L.","BJ",2019
"1302","Ocimum basilicum L.","BJ",2019
"1303","Ocimum basilicum L.","FR",1818
"1304","Ocimum basilicum L.","FR",1818
"1305","Ocimum basilicum L.","BR",2018
"1306","Ocimum basilicum L.","BR",2015
"1307","Ocimum basilicum L.","JP",2014
"1308","Ocimum basilicum L.","JP",2014
"1309","Ocimum basilicum L.","BR",2020
"1310","Ocimum basilicum L.","UY",2020
"1311","Ocimum basilicum L.","BR",2019
